cpd_str_alert_id,molregno,alert_id
76160053,4404,132
77027995,4404,1029
78934446,4404,1082
74698352,4405,32
74875031,4405,63
76578309,4405,234
76634269,4405,245
77246448,4405,1030
77562255,4405,1039
77616521,4405,1040
78054414,4405,1041
77616522,4406,1040
78877077,4406,1079
74875032,4407,63
75945504,4407,127
76621691,4407,240
76680659,4407,254
77027996,4407,1029
77616523,4407,1040
78417968,4407,1064
78661485,4407,1067
75945505,4408,127
76680660,4408,254
77027997,4408,1029
77616524,4408,1040
78417969,4408,1064
78661486,4408,1067
78877078,4408,1079
74875033,4409,63
76195014,4409,133
76295676,4409,139
76603912,4409,235
77562256,4409,1039
77616525,4409,1040
78054415,4409,1041
74875034,4410,63
76195015,4410,133
76295677,4410,139
76603913,4410,235
77562257,4410,1039
77616526,4410,1040
78054416,4410,1041
77027998,4411,1029
78160491,4412,1043
74698353,4413,32
74875035,4413,63
75186932,4413,72
76578310,4413,234
76634270,4413,245
77027999,4413,1029
77562258,4413,1039
77616527,4413,1040
78054417,4413,1041
74875036,4414,63
77616528,4414,1040
74875037,4415,63
77616529,4415,1040
76965235,4416,1021
75186933,4417,72
76160054,4417,132
77246449,4417,1030
77616530,4417,1040
78934447,4417,1082
75186934,4418,72
76160055,4418,132
77246450,4418,1030
77616531,4418,1040
78934448,4418,1082
75186935,4419,72
76160056,4419,132
77246451,4419,1030
77616532,4419,1040
78417970,4419,1064
78934449,4419,1082
75846681,4420,123
75945506,4420,127
76327533,4420,145
78188460,4420,1047
78417971,4420,1064
79020716,4420,1097
74875038,4421,63
74875039,4422,63
77246452,4422,1030
77616533,4422,1040
74875040,4423,63
77246453,4423,1030
77616534,4423,1040
78160492,4424,1043
74875041,4425,63
77616535,4425,1040
74875042,4426,63
77616536,4426,1040
77616537,4427,1040
78877079,4427,1079
74743421,4430,36
75394193,4430,106
75531896,4430,107
76397710,4430,156
76935464,4430,1016
74786741,4431,47
75945507,4431,127
76538967,4431,213
77246454,4431,1030
77616538,4431,1040
78417972,4431,1064
79007751,4431,1095
74875043,4432,63
77616539,4432,1040
74875044,4433,63
74698354,4434,32
74875045,4434,63
76578311,4434,234
76634271,4434,245
77246455,4434,1030
77562259,4434,1039
77616540,4434,1040
78054418,4434,1041
74838647,4435,57
74875046,4435,63
76465555,4435,166
78397175,4435,1063
74838648,4436,57
74875047,4436,63
76465556,4436,166
78397176,4436,1063
74875048,4437,63
74875049,4438,63
74875050,4439,63
77616541,4440,1040
78877080,4440,1079
77616542,4441,1040
78877081,4441,1079
74698355,4442,32
74875051,4442,63
75186936,4442,72
75607990,4442,110
76578312,4442,234
77028000,4442,1029
77246456,4442,1030
77562260,4442,1039
77616543,4442,1040
78054419,4442,1041
74875052,4443,63
75186937,4443,72
75607991,4443,110
77028001,4443,1029
77246457,4443,1030
77562261,4443,1039
77616544,4443,1040
78054420,4443,1041
74838649,4444,57
74875053,4444,63
76465557,4444,166
78397177,4444,1063
75607992,4448,110
76160057,4448,132
78950400,4448,1083
76160058,4449,132
77028002,4449,1029
78934450,4449,1082
76160059,4450,132
77028003,4450,1029
78934451,4450,1082
77616545,4451,1040
78877082,4451,1079
77246458,4452,1030
77616546,4452,1040
78877083,4452,1079
76965236,4455,1021
77616547,4456,1040
78877084,4456,1079
74875054,4457,63
76195016,4457,133
76295678,4457,139
76603914,4457,235
77562262,4457,1039
77616548,4457,1040
78054421,4457,1041
74875055,4458,63
76195017,4458,133
76295679,4458,139
76603915,4458,235
77562263,4458,1039
77616549,4458,1040
78054422,4458,1041
74875056,4459,63
76195018,4459,133
76295680,4459,139
76603916,4459,235
77562264,4459,1039
77616550,4459,1040
78054423,4459,1041
74786742,4460,47
75945508,4460,127
76538968,4460,213
77246459,4460,1030
77616551,4460,1040
78417973,4460,1064
79007752,4460,1095
75157184,4461,66
77616552,4461,1040
78877085,4461,1079
76160060,4462,132
77028004,4462,1029
78934452,4462,1082
74875057,4463,63
76332710,4464,146
76927857,4464,1015
75846682,4465,123
75945509,4465,127
76327534,4465,145
78188461,4465,1047
78417974,4465,1064
79020717,4465,1097
74875058,4467,63
74875059,4468,63
77616553,4468,1040
74875060,4469,63
74875061,4470,63
74875062,4471,63
76388782,4471,154
76775916,4471,324
77246460,4471,1030
77616554,4471,1040
75846683,4472,123
75945510,4472,127
76327535,4472,145
78188462,4472,1047
78417975,4472,1064
79020718,4472,1097
75590346,4474,108
76886917,4474,1003
75339929,4475,101
76714477,4475,268
77616555,4475,1040
78417976,4475,1064
78877086,4475,1079
75339930,4476,101
76714478,4476,268
77616556,4476,1040
78417977,4476,1064
78877087,4476,1079
77616557,4478,1040
78417978,4478,1064
78877088,4478,1079
75846684,4479,123
75945511,4479,127
78188463,4479,1047
78267770,4479,1048
75846685,4482,123
75945512,4482,127
77616558,4482,1040
78188464,4482,1047
78267771,4482,1048
74875063,4484,63
77616559,4484,1040
76332711,4485,146
76927858,4485,1015
76332712,4486,146
76927859,4486,1015
76965237,4487,1021
76965238,4488,1021
76160061,4489,132
77028005,4489,1029
78934453,4489,1082
74875064,4492,63
76965239,4492,1021
77616560,4492,1040
77616561,4494,1040
78877089,4494,1079
74875065,4496,63
75607993,4496,110
76160062,4498,132
76610342,4498,236
77028006,4498,1029
78934454,4498,1082
74786743,4499,47
76538969,4499,213
79007753,4499,1095
74786744,4500,47
75394194,4500,106
75945513,4500,127
76538970,4500,213
77616562,4500,1040
79007754,4500,1095
74875066,4501,63
76965240,4501,1021
78054424,4501,1041
74875067,4502,63
74875068,4503,63
74795725,4504,48
74875069,4504,63
75364711,4504,104
76803697,4504,345
76862503,4504,382
76959194,4504,1018
77028007,4504,1029
77616563,4504,1040
78054425,4504,1041
78988946,4504,1091
79025456,4504,1098
74795726,4505,48
76803698,4505,345
77028008,4505,1029
77246461,4505,1030
78712052,4505,1069
79025457,4505,1098
74698356,4507,32
74875070,4507,63
76634272,4507,245
77562265,4507,1039
77616564,4507,1040
78054426,4507,1041
74875071,4508,63
77616565,4509,1040
78877090,4509,1079
77616566,4510,1040
78417979,4510,1064
78877091,4510,1079
74875072,4511,63
76195019,4511,133
76295681,4511,139
76603917,4511,235
77562266,4511,1039
77616567,4511,1040
78054427,4511,1041
74875073,4512,63
75607994,4512,110
77616568,4512,1040
78054428,4512,1041
77616569,4513,1040
78877092,4513,1079
74823176,4516,56
77246462,4516,1030
74823177,4517,56
77246463,4517,1030
74823178,4518,56
77246464,4518,1030
74823179,4519,56
77246465,4519,1030
74698357,4520,32
74875074,4520,63
77562267,4520,1039
77616570,4520,1040
78054429,4520,1041
77246466,4523,1030
77246467,4525,1030
76430423,4528,160
76837526,4529,350
75186938,4530,72
76160063,4530,132
76610343,4530,236
77246468,4530,1030
77616571,4530,1040
78934455,4530,1082
76160064,4531,132
77028009,4531,1029
78934456,4531,1082
74875075,4532,63
77616572,4532,1040
74875076,4533,63
75846686,4533,123
75945514,4533,127
78188465,4533,1047
74875077,4534,63
77616573,4535,1040
78877093,4535,1079
74875078,4536,63
76195020,4536,133
76295682,4536,139
76603918,4536,235
77562268,4536,1039
77616574,4536,1040
78054430,4536,1041
74875079,4537,63
76195021,4537,133
76295683,4537,139
76603919,4537,235
77562269,4537,1039
77616575,4537,1040
78054431,4537,1041
74875080,4538,63
76195022,4538,133
76295684,4538,139
76603920,4538,235
77562270,4538,1039
77616576,4538,1040
78054432,4538,1041
74875081,4539,63
76195023,4539,133
76295685,4539,139
76603921,4539,235
77562271,4539,1039
77616577,4539,1040
78054433,4539,1041
74786745,4540,47
75945515,4540,127
76538971,4540,213
77246469,4540,1030
77616578,4540,1040
78417980,4540,1064
79007755,4540,1095
76332713,4542,146
76927860,4542,1015
76965241,4546,1021
75186939,4547,72
76160065,4547,132
76610344,4547,236
77246470,4547,1030
78934457,4547,1082
75339931,4548,101
76160066,4548,132
76610345,4548,236
76717958,4548,269
78934458,4548,1082
74875082,4549,63
76195024,4549,133
76295686,4549,139
76603922,4549,235
77562272,4549,1039
77616579,4549,1040
78054434,4549,1041
74875083,4550,63
76195025,4550,133
76295687,4550,139
76603923,4550,235
77562273,4550,1039
77616580,4550,1040
78054435,4550,1041
74875084,4551,63
76195026,4551,133
76295688,4551,139
76603924,4551,235
77562274,4551,1039
77616581,4551,1040
78054436,4551,1041
74875085,4552,63
76195027,4552,133
76295689,4552,139
76603925,4552,235
77562275,4552,1039
77616582,4552,1040
78054437,4552,1041
74786746,4553,47
75945516,4553,127
76538972,4553,213
77246471,4553,1030
77616583,4553,1040
78417981,4553,1064
79007756,4553,1095
76332714,4557,146
76927861,4557,1015
74875086,4558,63
77562276,4558,1039
77616584,4558,1040
78054438,4558,1041
74875087,4559,63
77616585,4559,1040
78054439,4559,1041
75607995,4560,110
77616586,4560,1040
77616587,4561,1040
74875088,4562,63
77616588,4562,1040
77616589,4563,1040
78877094,4563,1079
74875089,4564,63
77616590,4564,1040
78877095,4564,1079
74875090,4565,63
76195028,4565,133
76295690,4565,139
76603926,4565,235
77562277,4565,1039
77616591,4565,1040
78054440,4565,1041
78993576,4565,1092
74875091,4566,63
76195029,4566,133
76295691,4566,139
76603927,4566,235
77562278,4566,1039
77616592,4566,1040
78054441,4566,1041
74875092,4567,63
76195030,4567,133
76295692,4567,139
76603928,4567,235
77562279,4567,1039
77616593,4567,1040
78054442,4567,1041
77616594,4568,1040
78877096,4568,1079
74875093,4569,63
74823180,4571,56
77246472,4571,1030
74823181,4572,56
77246473,4572,1030
74875094,4573,63
75394195,4573,106
75531897,4573,107
77497876,4573,1032
77616595,4573,1040
74875095,4575,63
75394196,4575,106
75531898,4575,107
77497877,4575,1032
77616596,4575,1040
74875096,4576,63
77616597,4576,1040
78054443,4576,1041
74875097,4577,63
76388783,4577,154
76775917,4577,324
77246474,4577,1030
77616598,4577,1040
77616599,4578,1040
78877097,4578,1079
74698358,4580,32
74875098,4580,63
77562280,4580,1039
77616600,4580,1040
78054444,4580,1041
75846687,4581,123
75945517,4581,127
76327536,4581,145
78188466,4581,1047
78417982,4581,1064
79020719,4581,1097
74875099,4582,63
75394197,4582,106
75531899,4582,107
77497878,4582,1032
77616601,4582,1040
74875100,4583,63
75394198,4583,106
75531900,4583,107
77497879,4583,1032
77616602,4583,1040
75208757,4584,75
74611613,4586,1
74698359,4586,32
74875101,4586,63
75136413,4586,64
75607996,4586,110
76749097,4586,305
77246475,4586,1030
77562281,4586,1039
77616603,4586,1040
78054445,4586,1041
78344427,4586,1059
74875102,4587,63
74875103,4588,63
74875104,4589,63
74875105,4591,63
74838650,4592,57
74875106,4592,63
76465558,4592,166
77616604,4592,1040
78054446,4592,1041
78397178,4592,1063
75846688,4593,123
75945518,4593,127
76327537,4593,145
78188467,4593,1047
78417983,4593,1064
79020720,4593,1097
75846689,4594,123
75945519,4594,127
76327538,4594,145
78188468,4594,1047
78417984,4594,1064
79020721,4594,1097
74859196,4598,62
76486112,4598,191
76981265,4598,1026
77246476,4598,1030
74859197,4599,62
76486113,4599,191
76981266,4599,1026
75846690,4601,123
75945520,4601,127
76327539,4601,145
78188469,4601,1047
78417985,4601,1064
79020722,4601,1097
75846691,4602,123
75945521,4602,127
76327540,4602,145
78188470,4602,1047
78417986,4602,1064
79020723,4602,1097
77246477,4603,1030
75186940,4605,72
75339932,4605,101
76714479,4605,268
77028010,4605,1029
77616605,4605,1040
78417987,4605,1064
78877098,4605,1079
77616606,4607,1040
78877099,4607,1079
77616607,4608,1040
78877100,4608,1079
74875107,4609,63
77616608,4609,1040
77616609,4610,1040
78877101,4610,1079
74875108,4611,63
76195031,4611,133
76295693,4611,139
76603929,4611,235
77562282,4611,1039
77616610,4611,1040
78054447,4611,1041
74786747,4613,47
75945522,4613,127
76538973,4613,213
77246478,4613,1030
77616611,4613,1040
78417988,4613,1064
79007757,4613,1095
74786748,4614,47
75945523,4614,127
76538974,4614,213
77246479,4614,1030
77616612,4614,1040
78417989,4614,1064
79007758,4614,1095
75846692,4615,123
75945524,4615,127
76327541,4615,145
78188471,4615,1047
78417990,4615,1064
79020724,4615,1097
74812896,4616,49
76254393,4616,137
76746153,4616,297
77616613,4616,1040
78159218,4616,1042
74875109,4621,63
76388784,4621,154
76775918,4621,324
77246480,4621,1030
77616614,4621,1040
76555538,4622,221
76562508,4622,222
76886918,4622,1003
77616615,4626,1040
78877102,4626,1079
74838651,4627,57
76465559,4627,166
78397179,4627,1063
76965242,4628,1021
77616616,4628,1040
77616617,4629,1040
78877103,4629,1079
74786749,4630,47
75945525,4630,127
76538975,4630,213
77246481,4630,1030
77616618,4630,1040
78417991,4630,1064
79007759,4630,1095
74698360,4631,32
74875110,4631,63
77562283,4631,1039
77616619,4631,1040
78054448,4631,1041
77616620,4632,1040
78877104,4632,1079
74786750,4633,47
75945526,4633,127
76538976,4633,213
77246482,4633,1030
77616621,4633,1040
78417992,4633,1064
79007760,4633,1095
77028011,4634,1029
74795727,4635,48
76803699,4635,345
77028012,4635,1029
77246483,4635,1030
78712053,4635,1069
79025458,4635,1098
75846693,4639,123
75945527,4639,127
78188472,4639,1047
78267772,4639,1048
74875111,4640,63
76195032,4640,133
76295694,4640,139
76603930,4640,235
77562284,4640,1039
77616622,4640,1040
78054449,4640,1041
74838652,4641,57
76465560,4641,166
77616623,4641,1040
78397180,4641,1063
75846694,4642,123
75945528,4642,127
78188473,4642,1047
78267773,4642,1048
77616624,4644,1040
78877105,4644,1079
77616625,4646,1040
78877106,4646,1079
77616626,4647,1040
78877107,4647,1079
74795728,4648,48
76803700,4648,345
77028013,4648,1029
78712054,4648,1069
79025459,4648,1098
74795729,4649,48
76803701,4649,345
77028014,4649,1029
77246484,4649,1030
78712055,4649,1069
79025460,4649,1098
77246485,4650,1030
76430424,4652,160
75846695,4653,123
75945529,4653,127
78188474,4653,1047
75846696,4654,123
75945530,4654,127
78188475,4654,1047
76965243,4657,1021
74698361,4658,32
74875112,4658,63
75607997,4658,110
76578313,4658,234
76634273,4658,245
77562285,4658,1039
77616627,4658,1040
78054450,4658,1041
75339933,4659,101
76714480,4659,268
77616628,4659,1040
78417993,4659,1064
78877108,4659,1079
75339934,4660,101
75607998,4660,110
76714481,4660,268
77616629,4660,1040
78417994,4660,1064
78877109,4660,1079
75339935,4661,101
76714482,4661,268
77616630,4661,1040
78417995,4661,1064
78877110,4661,1079
76965244,4662,1021
74875113,4664,63
75394199,4664,106
75531901,4664,107
77497880,4664,1032
77616631,4664,1040
76837527,4666,350
77616632,4674,1040
77616633,4676,1040
76314841,4680,143
78160493,4680,1043
74875114,4683,63
75590347,4683,108
76244595,4683,136
76295695,4683,139
76553295,4683,218
76705396,4683,261
76886919,4683,1003
77616634,4683,1040
78054451,4683,1041
78969428,4683,1087
78981448,4683,1089
74875115,4684,63
75590348,4684,108
76295696,4684,139
76886920,4684,1003
77616635,4684,1040
78054452,4684,1041
76965245,4687,1021
75186941,4688,72
76160067,4688,132
76610346,4688,236
77246486,4688,1030
77616636,4688,1040
78934459,4688,1082
75186942,4689,72
76160068,4689,132
76610347,4689,236
77246487,4689,1030
77616637,4689,1040
78934460,4689,1082
74698362,4691,32
74875116,4691,63
75607999,4691,110
76634274,4691,245
77562286,4691,1039
77616638,4691,1040
78054453,4691,1041
74875117,4694,63
76994491,4694,1028
77028015,4694,1029
77246488,4694,1030
77616639,4694,1040
78712056,4694,1069
75608000,4695,110
77616640,4695,1040
74795730,4696,48
76803702,4696,345
77028016,4696,1029
78712057,4696,1069
79025461,4696,1098
77616641,4697,1040
78417996,4697,1064
78877111,4697,1079
74875118,4700,63
75394200,4700,106
75531902,4700,107
77497881,4700,1032
77616642,4700,1040
74875119,4705,63
75394201,4705,106
75531903,4705,107
77497882,4705,1032
77616643,4705,1040
74698363,4706,32
74875120,4706,63
75608001,4706,110
76578314,4706,234
76634275,4706,245
77562287,4706,1039
77616644,4706,1040
78054454,4706,1041
74875121,4707,63
77616645,4707,1040
74875122,4708,63
75394202,4708,106
75531904,4708,107
77497883,4708,1032
77616646,4708,1040
74762591,4710,37
76416880,4710,157
76994492,4710,1028
77028017,4710,1029
77246489,4710,1030
78712058,4710,1069
78995910,4710,1093
74875123,4712,63
75590349,4712,108
76244596,4712,136
76295697,4712,139
76553296,4712,218
76705397,4712,261
76886921,4712,1003
77616647,4712,1040
78054455,4712,1041
78969429,4712,1087
78981449,4712,1089
76160069,4713,132
76610348,4713,236
78934461,4713,1082
76837528,4714,350
75590350,4717,108
76886922,4717,1003
75339936,4718,101
75608002,4718,110
76714483,4718,268
77616648,4718,1040
78417997,4718,1064
78877112,4718,1079
75339937,4719,101
76714484,4719,268
77616649,4719,1040
78877113,4719,1079
74875124,4720,63
75394203,4720,106
75531905,4720,107
77616650,4720,1040
75590351,4721,108
76886923,4721,1003
74875125,4722,63
75394204,4722,106
75531906,4722,107
77497884,4722,1032
77616651,4722,1040
77028018,4725,1029
77028019,4726,1029
75394205,4729,106
75531907,4729,107
77497051,4729,1031
77497885,4729,1032
75372587,4730,105
75945531,4730,127
76684174,4730,256
75846697,4731,123
75945532,4731,127
76327542,4731,145
78188476,4731,1047
78417998,4731,1064
79020725,4731,1097
75608003,4734,110
77616652,4734,1040
75339938,4735,101
76714485,4735,268
77616653,4735,1040
78417999,4735,1064
78877114,4735,1079
75339939,4736,101
76430425,4736,160
76714486,4736,268
77616654,4736,1040
78418000,4736,1064
78877115,4736,1079
74611614,4738,1
75136414,4738,64
75608004,4738,110
76749098,4738,305
77246490,4738,1030
77616655,4738,1040
78344428,4738,1059
74875126,4741,63
77616656,4741,1040
75157185,4744,66
77246491,4744,1030
76837529,4747,350
75339940,4749,101
75608005,4749,110
76714487,4749,268
77616657,4749,1040
78877116,4749,1079
74875127,4750,63
75608006,4750,110
74698364,4753,32
74875128,4753,63
75608007,4753,110
76634276,4753,245
77562288,4753,1039
77616658,4753,1040
78054456,4753,1041
74698365,4754,32
74875129,4754,63
75608008,4754,110
76634277,4754,245
77562289,4754,1039
77616659,4754,1040
78054457,4754,1041
75339941,4755,101
76714488,4755,268
77616660,4755,1040
78418001,4755,1064
78877117,4755,1079
75339942,4759,101
75608009,4759,110
76714489,4759,268
77616661,4759,1040
78418002,4759,1064
78877118,4759,1079
75339943,4760,101
76714490,4760,268
77616662,4760,1040
78418003,4760,1064
78877119,4760,1079
76160070,4764,132
76610349,4764,236
78934462,4764,1082
76160071,4765,132
76610350,4765,236
78934463,4765,1082
76837530,4766,350
77028020,4768,1029
77246492,4768,1030
77246493,4775,1030
77246494,4776,1030
75360750,4777,103
76680661,4777,254
75846698,4779,123
75945533,4779,127
77246495,4779,1030
78188477,4779,1047
75846699,4780,123
75945534,4780,127
77246496,4780,1030
78188478,4780,1047
77246497,4781,1030
75707251,4788,113
76388785,4788,154
77028021,4788,1029
78712059,4788,1069
76195033,4790,133
76195034,4791,133
76195035,4792,133
75316001,4798,98
75322795,4798,99
77028022,4798,1029
77028023,4799,1029
77028024,4800,1029
74611615,4802,1
74698366,4802,32
74875130,4802,63
75136415,4802,64
75608010,4802,110
76634278,4802,245
76749099,4802,305
77562290,4802,1039
77616663,4802,1040
78054458,4802,1041
78344429,4802,1059
74875131,4813,63
76994493,4813,1028
77028025,4813,1029
77246498,4813,1030
77616664,4813,1040
78712060,4813,1069
76994494,4814,1028
77028026,4814,1029
77246499,4814,1030
77616665,4814,1040
78712061,4814,1069
74762592,4815,37
74859198,4815,62
76416881,4815,157
76486114,4815,191
76981267,4815,1026
76994495,4815,1028
77028027,4815,1029
77246500,4815,1030
78712062,4815,1069
78995911,4815,1093
74698367,4817,32
74875132,4817,63
75608011,4817,110
76578315,4817,234
76634279,4817,245
77562291,4817,1039
77616666,4817,1040
78054459,4817,1041
76837531,4819,350
75360751,4821,103
76680662,4821,254
76837532,4822,350
77028028,4829,1029
76195036,4831,133
76965246,4835,1021
74875133,4836,63
75394206,4836,106
75531908,4836,107
77616667,4836,1040
77028029,4842,1029
77246501,4846,1030
75707252,4848,113
76388786,4848,154
77028030,4848,1029
78712063,4848,1069
75707253,4849,113
76388787,4849,154
77028031,4849,1029
78712064,4849,1069
75707254,4851,113
77246502,4851,1030
77616668,4851,1040
78712065,4851,1069
75608012,4852,110
75707255,4852,113
78712066,4852,1069
78841692,4852,1072
74795731,4855,48
74875134,4855,63
75364712,4855,104
75608013,4855,110
76803703,4855,345
76959195,4855,1018
77028032,4855,1029
77246503,4855,1030
77616669,4855,1040
78054460,4855,1041
78712067,4855,1069
79025462,4855,1098
75707256,4856,113
76345567,4856,153
76762580,4856,309
76844411,4856,351
77028033,4856,1029
78712068,4856,1069
76994496,4858,1028
77028034,4858,1029
77246504,4858,1030
77616670,4858,1040
78712069,4858,1069
76195037,4859,133
76314842,4860,143
78160494,4860,1043
74875135,4861,63
76314843,4861,143
78160495,4861,1043
74637679,4862,11
75394207,4862,106
76345568,4862,153
76554365,4862,219
76965247,4862,1021
75157186,4866,66
77246505,4866,1030
75707257,4867,113
76388788,4867,154
77028035,4867,1029
78712070,4867,1069
75394208,4869,106
75531909,4869,107
77497886,4869,1032
75707258,4875,113
76388789,4875,154
77028036,4875,1029
78712071,4875,1069
76994497,4877,1028
77028037,4877,1029
77246506,4877,1030
77616671,4877,1040
78712072,4877,1069
74823182,4878,56
74859199,4878,62
76486115,4878,191
76981268,4878,1026
76994498,4878,1028
77028038,4878,1029
77246507,4878,1030
78712073,4878,1069
75707259,4881,113
76345569,4881,153
76762581,4881,309
76844412,4881,351
77028039,4881,1029
78712074,4881,1069
75348195,4883,102
75707260,4884,113
76388790,4884,154
77028040,4884,1029
78712075,4884,1069
75707261,4885,113
76388791,4885,154
77028041,4885,1029
78712076,4885,1069
75608014,4886,110
75707262,4886,113
78712077,4886,1069
78841693,4886,1072
75608015,4893,110
75707263,4893,113
78712078,4893,1069
78841694,4893,1072
75707264,4896,113
76388792,4896,154
77028042,4896,1029
78712079,4896,1069
76994499,4897,1028
77028043,4897,1029
77246508,4897,1030
77616672,4897,1040
78712080,4897,1069
76994500,4899,1028
77028044,4899,1029
77246509,4899,1030
77616673,4899,1040
78712081,4899,1069
76994501,4901,1028
77028045,4901,1029
77246510,4901,1030
77616674,4901,1040
78712082,4901,1069
76994502,4902,1028
77028046,4902,1029
77246511,4902,1030
78712083,4902,1069
76314844,4903,143
78160496,4903,1043
74611616,4908,1
75136416,4908,64
76749100,4908,305
78344430,4908,1059
78418004,4909,1064
76314845,4911,143
78160497,4911,1043
76314846,4912,143
78160498,4912,1043
76314847,4913,143
78160499,4913,1043
76994503,4915,1028
77028047,4915,1029
77246512,4915,1030
77616675,4915,1040
78712084,4915,1069
74875136,4916,63
76994504,4916,1028
77028048,4916,1029
77246513,4916,1030
77616676,4916,1040
78054461,4916,1041
78712085,4916,1069
74875137,4917,63
76994505,4917,1028
77028049,4917,1029
77246514,4917,1030
77616677,4917,1040
78712086,4917,1069
75394209,4919,106
77497052,4919,1031
77497887,4919,1032
75707265,4922,113
76388793,4922,154
77028050,4922,1029
78712087,4922,1069
75707266,4923,113
76388794,4923,154
77028051,4923,1029
78712088,4923,1069
76994506,4924,1028
77028052,4924,1029
77246515,4924,1030
78712089,4924,1069
76160072,4925,132
76610351,4925,236
78934464,4925,1082
76160073,4926,132
78934465,4926,1082
76160074,4927,132
77246516,4927,1030
78934466,4927,1082
74875138,4928,63
75590352,4928,108
76295698,4928,139
76886924,4928,1003
77616678,4928,1040
78054462,4928,1041
74875139,4929,63
77616679,4929,1040
78054463,4929,1041
76195038,4930,133
74762593,4931,37
76416882,4931,157
76994507,4931,1028
77028053,4931,1029
77246517,4931,1030
78712090,4931,1069
78995912,4931,1093
74762594,4932,37
76416883,4932,157
76994508,4932,1028
77028054,4932,1029
77246518,4932,1030
78712091,4932,1069
78995913,4932,1093
76994509,4933,1028
77028055,4933,1029
77246519,4933,1030
78712092,4933,1069
76994510,4934,1028
77028056,4934,1029
77246520,4934,1030
78712093,4934,1069
76994511,4935,1028
77028057,4935,1029
77246521,4935,1030
78712094,4935,1069
74875140,4936,63
77616680,4936,1040
78054464,4936,1041
74875141,4937,63
77616681,4937,1040
78054465,4937,1041
74875142,4940,63
76244597,4940,136
76553297,4940,218
76705398,4940,261
77616682,4940,1040
78054466,4940,1041
78969430,4940,1087
78981450,4940,1089
74645184,4941,17
74857140,4941,61
75360752,4941,103
75945535,4941,127
78672869,4941,1068
75707267,4943,113
76388795,4943,154
77028058,4943,1029
78712095,4943,1069
76837533,4946,350
74762595,4947,37
76416884,4947,157
76994512,4947,1028
77028059,4947,1029
77246522,4947,1030
78712096,4947,1069
78995914,4947,1093
75707268,4953,113
76345570,4953,153
76762582,4953,309
76844413,4953,351
77028060,4953,1029
78712097,4953,1069
75707269,4954,113
76388796,4954,154
77028061,4954,1029
78712098,4954,1069
76994513,4955,1028
77028062,4955,1029
77246523,4955,1030
78712099,4955,1069
74875143,4956,63
76994514,4956,1028
77028063,4956,1029
77246524,4956,1030
78712100,4956,1069
76994515,4957,1028
77028064,4957,1029
77246525,4957,1030
78712101,4957,1069
76994516,4959,1028
77028065,4959,1029
77246526,4959,1030
78712102,4959,1069
76994517,4960,1028
77028066,4960,1029
77246527,4960,1030
77616683,4960,1040
78712103,4960,1069
74762596,4966,37
76416885,4966,157
76994518,4966,1028
77028067,4966,1029
77246528,4966,1030
78712104,4966,1069
78995915,4966,1093
77246529,4967,1030
76994519,4968,1028
77028068,4968,1029
77246530,4968,1030
78712105,4968,1069
76195039,4969,133
76195040,4970,133
75208758,4971,75
75364713,4971,104
75394210,4971,106
76959196,4971,1018
77028069,4971,1029
77246531,4971,1030
78712106,4971,1069
75707270,4973,113
77028070,4973,1029
78712107,4973,1069
74611617,4974,1
74795732,4974,48
75136417,4974,64
75364714,4974,104
75608016,4974,110
76514972,4974,195
76749101,4974,305
76803704,4974,345
76959197,4974,1018
77028071,4974,1029
77246532,4974,1030
77616684,4974,1040
78344431,4974,1059
78712108,4974,1069
79025463,4974,1098
74795733,4975,48
75364715,4975,104
75608017,4975,110
76803705,4975,345
76959198,4975,1018
77028072,4975,1029
77246533,4975,1030
77616685,4975,1040
78712109,4975,1069
79025464,4975,1098
76314848,4976,143
78160500,4976,1043
74875144,4978,63
76994520,4978,1028
77028073,4978,1029
77246534,4978,1030
77616686,4978,1040
78054467,4978,1041
78712110,4978,1069
76994521,4979,1028
77028074,4979,1029
77246535,4979,1030
77616687,4979,1040
78712111,4979,1069
76994522,4980,1028
77028075,4980,1029
77246536,4980,1030
77616688,4980,1040
78712112,4980,1069
76195041,4982,133
74875145,4983,63
75590353,4983,108
76295699,4983,139
76886925,4983,1003
77616689,4983,1040
78054468,4983,1041
74875146,4984,63
76244598,4984,136
76553298,4984,218
76705399,4984,261
77616690,4984,1040
78054469,4984,1041
78969431,4984,1087
78981451,4984,1089
76195042,4985,133
75707271,4986,113
76388797,4986,154
77028076,4986,1029
78712113,4986,1069
75707272,4987,113
77028077,4987,1029
78283470,4987,1052
78712114,4987,1069
74875147,4988,63
76994523,4988,1028
77028078,4988,1029
77246537,4988,1030
77616691,4988,1040
78712115,4988,1069
76195043,4989,133
74795734,4991,48
75364716,4991,104
75608018,4991,110
76803706,4991,345
76959199,4991,1018
77028079,4991,1029
77246538,4991,1030
77616692,4991,1040
78712116,4991,1069
79025465,4991,1098
77616693,4992,1040
76160075,4996,132
76610352,4996,236
77246539,4996,1030
78934467,4996,1082
74818178,4997,52
75846700,4997,123
75945536,4997,127
76195044,4997,133
78188479,4997,1047
79016728,4997,1096
74818179,4998,52
75157187,4998,66
76195045,4998,133
79016729,4998,1096
74818180,5000,52
75157188,5000,66
76195046,5000,133
79016730,5000,1096
76994524,5002,1028
77028080,5002,1029
77246540,5002,1030
77616694,5002,1040
78712117,5002,1069
74875148,5003,63
76994525,5003,1028
77028081,5003,1029
