tid,relationship,related_tid,targrel_id
118348,OVERLAPS WITH,121036,490313
118348,OVERLAPS WITH,120271,490314
118348,OVERLAPS WITH,121039,490315
118348,OVERLAPS WITH,120270,490316
118348,OVERLAPS WITH,121038,490317
118348,OVERLAPS WITH,121041,490318
118348,OVERLAPS WITH,121040,490319
118348,OVERLAPS WITH,120790,490320
118348,SUPERSET OF,100325,490321
118348,OVERLAPS WITH,121062,490322
118348,SUPERSET OF,108020,490324
118163,SUBSET OF,119362,490327
108395,SUBSET OF,104705,490328
108395,SUPERSET OF,10577,490329
108395,SUPERSET OF,10578,490330
108395,SUBSET OF,104744,490331
108403,OVERLAPS WITH,104915,490332
108403,OVERLAPS WITH,119458,490333
108403,SUPERSET OF,11752,490334
108403,OVERLAPS WITH,120120,490335
108403,SUPERSET OF,11242,490336
108403,OVERLAPS WITH,104799,490337
108410,SUPERSET OF,101164,490338
108410,SUPERSET OF,100639,490339
119839,OVERLAPS WITH,120309,490340
119839,SUPERSET OF,10101,490341
119839,OVERLAPS WITH,120335,490342
119845,SUPERSET OF,100210,490343
107673,SUBSET OF,107942,490345
105506,OVERLAPS WITH,104305,490346
105506,OVERLAPS WITH,117089,490347
105506,SUPERSET OF,103537,490348
105506,OVERLAPS WITH,117088,490349
105506,SUPERSET OF,20053,490350
105506,OVERLAPS WITH,120502,490351
105506,SUBSET OF,117019,490352
105506,OVERLAPS WITH,117693,490353
105506,OVERLAPS WITH,108397,490354
105506,OVERLAPS WITH,117087,490355
100630,SUBSET OF,105708,490356
101250,SUBSET OF,104985,490357
101250,SUBSET OF,108124,490358
110546,SUBSET OF,121057,490359
119401,OVERLAPS WITH,119847,490369
119401,OVERLAPS WITH,119846,490370
119401,OVERLAPS WITH,119849,490371
119401,OVERLAPS WITH,119848,490372
119401,OVERLAPS WITH,119851,490373
119401,OVERLAPS WITH,120619,490374
119401,OVERLAPS WITH,119850,490375
119401,OVERLAPS WITH,120618,490376
119401,OVERLAPS WITH,120621,490377
119401,OVERLAPS WITH,119853,490378
119401,OVERLAPS WITH,119852,490379
119401,OVERLAPS WITH,120620,490380
119401,SUBSET OF,120623,490381
119401,OVERLAPS WITH,120622,490382
119401,OVERLAPS WITH,120625,490383
119401,OVERLAPS WITH,120624,490384
119401,OVERLAPS WITH,120627,490385
119401,OVERLAPS WITH,120626,490386
119401,OVERLAPS WITH,120628,490387
119401,OVERLAPS WITH,120121,490388
119401,SUPERSET OF,56,490389
119401,OVERLAPS WITH,120120,490390
119401,OVERLAPS WITH,120122,490391
119401,OVERLAPS WITH,118333,490392
119401,OVERLAPS WITH,120124,490393
119401,OVERLAPS WITH,118334,490395
119401,OVERLAPS WITH,119370,490397
119401,OVERLAPS WITH,118349,490398
119401,OVERLAPS WITH,118357,490399
119401,OVERLAPS WITH,118356,490400
119401,OVERLAPS WITH,118359,490401
119401,OVERLAPS WITH,118358,490402
119401,OVERLAPS WITH,118361,490403
119401,OVERLAPS WITH,118360,490404
119401,OVERLAPS WITH,118363,490405
119401,OVERLAPS WITH,118362,490406
119401,OVERLAPS WITH,118365,490407
119401,OVERLAPS WITH,118364,490408
119401,OVERLAPS WITH,118367,490409
119401,OVERLAPS WITH,118366,490410
119401,OVERLAPS WITH,118369,490411
119401,OVERLAPS WITH,118368,490412
119401,OVERLAPS WITH,119395,490413
119401,OVERLAPS WITH,119397,490414
119401,OVERLAPS WITH,119396,490415
119401,OVERLAPS WITH,119399,490416
119401,OVERLAPS WITH,119398,490417
119401,OVERLAPS WITH,119400,490418
119401,OVERLAPS WITH,118376,490419
119401,OVERLAPS WITH,119403,490420
119401,OVERLAPS WITH,119402,490421
119401,OVERLAPS WITH,119405,490422
119401,OVERLAPS WITH,119404,490423
119401,OVERLAPS WITH,119407,490424
119401,OVERLAPS WITH,119406,490425
119401,OVERLAPS WITH,119409,490426
119401,OVERLAPS WITH,119408,490427
119401,OVERLAPS WITH,119411,490428
119401,OVERLAPS WITH,118387,490429
119401,OVERLAPS WITH,118386,490430
119401,OVERLAPS WITH,119410,490431
119401,OVERLAPS WITH,118389,490432
119401,OVERLAPS WITH,119413,490433
119401,OVERLAPS WITH,119412,490434
119401,OVERLAPS WITH,118388,490435
119401,OVERLAPS WITH,119415,490436
119401,OVERLAPS WITH,119414,490437
119401,OVERLAPS WITH,119417,490438
119401,OVERLAPS WITH,119416,490439
119401,OVERLAPS WITH,119419,490440
119401,OVERLAPS WITH,119418,490441
119401,OVERLAPS WITH,119421,490442
119401,OVERLAPS WITH,119420,490443
119401,OVERLAPS WITH,119423,490444
119401,OVERLAPS WITH,119422,490445
119401,OVERLAPS WITH,119425,490446
119401,OVERLAPS WITH,119424,490447
119401,OVERLAPS WITH,119427,490448
119401,OVERLAPS WITH,119426,490449
119401,OVERLAPS WITH,119429,490450
119401,OVERLAPS WITH,119428,490451
119401,OVERLAPS WITH,119431,490452
119401,OVERLAPS WITH,119430,490453
119401,OVERLAPS WITH,120201,490454
119401,OVERLAPS WITH,119433,490455
119401,OVERLAPS WITH,119432,490456
119401,OVERLAPS WITH,120200,490457
119401,OVERLAPS WITH,120203,490458
119401,OVERLAPS WITH,120202,490460
119401,OVERLAPS WITH,120205,490461
119401,OVERLAPS WITH,120204,490462
119401,OVERLAPS WITH,120207,490463
119401,OVERLAPS WITH,120206,490464
119401,OVERLAPS WITH,120208,490466
119401,OVERLAPS WITH,120211,490467
119401,OVERLAPS WITH,120210,490468
119401,OVERLAPS WITH,120213,490469
119401,OVERLAPS WITH,120212,490470
119401,OVERLAPS WITH,119447,490471
119401,OVERLAPS WITH,120215,490472
119401,OVERLAPS WITH,120214,490473
119401,OVERLAPS WITH,120217,490474
119401,OVERLAPS WITH,120216,490475
119401,OVERLAPS WITH,120219,490476
119401,OVERLAPS WITH,120221,490478
119401,OVERLAPS WITH,120220,490479
119401,OVERLAPS WITH,120223,490480
119401,OVERLAPS WITH,120222,490481
119401,OVERLAPS WITH,120225,490482
119401,OVERLAPS WITH,120224,490483
119401,OVERLAPS WITH,120227,490484
119401,OVERLAPS WITH,120226,490485
119401,OVERLAPS WITH,120228,490487
119401,OVERLAPS WITH,120231,490488
119401,OVERLAPS WITH,120230,490489
119401,OVERLAPS WITH,120233,490490
119401,OVERLAPS WITH,119720,490491
119401,OVERLAPS WITH,120232,490492
119401,OVERLAPS WITH,119467,490493
119401,OVERLAPS WITH,120235,490494
119401,OVERLAPS WITH,120234,490495
119401,OVERLAPS WITH,119466,490496
119401,OVERLAPS WITH,120493,490497
119401,OVERLAPS WITH,119469,490498
119401,OVERLAPS WITH,120237,490499
119401,OVERLAPS WITH,120236,490500
119401,OVERLAPS WITH,120492,490501
119401,OVERLAPS WITH,120239,490502
119401,OVERLAPS WITH,120495,490503
119401,OVERLAPS WITH,119470,490504
119401,OVERLAPS WITH,120494,490505
119401,OVERLAPS WITH,120238,490506
119401,OVERLAPS WITH,120241,490507
119401,OVERLAPS WITH,120497,490508
119401,OVERLAPS WITH,120496,490509
119401,OVERLAPS WITH,120240,490510
119401,OVERLAPS WITH,120243,490511
119401,OVERLAPS WITH,120499,490512
119401,OVERLAPS WITH,120498,490513
119401,OVERLAPS WITH,120242,490514
119401,OVERLAPS WITH,120501,490515
119401,OVERLAPS WITH,116917,490516
119401,OVERLAPS WITH,120245,490517
119401,OVERLAPS WITH,120244,490518
119401,OVERLAPS WITH,120500,490519
119401,OVERLAPS WITH,120247,490520
119401,OVERLAPS WITH,120502,490521
119401,OVERLAPS WITH,120246,490522
119401,OVERLAPS WITH,120249,490523
119401,OVERLAPS WITH,120248,490524
119401,OVERLAPS WITH,120250,490525
119401,OVERLAPS WITH,121021,490526
119401,OVERLAPS WITH,121023,490527
119401,OVERLAPS WITH,121022,490528
119401,OVERLAPS WITH,121025,490529
119401,OVERLAPS WITH,121024,490530
119401,OVERLAPS WITH,121027,490531
119401,OVERLAPS WITH,121026,490532
119401,OVERLAPS WITH,121029,490533
119401,OVERLAPS WITH,121028,490534
119401,OVERLAPS WITH,120516,490535
119401,OVERLAPS WITH,121031,490536
119401,OVERLAPS WITH,121030,490537
119401,OVERLAPS WITH,121032,490538
119401,SUPERSET OF,116734,490540
119403,OVERLAPS WITH,119847,490542
119403,OVERLAPS WITH,119846,490543
119403,OVERLAPS WITH,119849,490544
119403,OVERLAPS WITH,119848,490545
119403,OVERLAPS WITH,119851,490546
119403,OVERLAPS WITH,120619,490547
119403,OVERLAPS WITH,119850,490548
119403,OVERLAPS WITH,120618,490549
119403,OVERLAPS WITH,120621,490550
119403,OVERLAPS WITH,119853,490551
119403,OVERLAPS WITH,119852,490552
119403,OVERLAPS WITH,120620,490553
119403,OVERLAPS WITH,120623,490554
119403,OVERLAPS WITH,120622,490555
119403,OVERLAPS WITH,120625,490556
119403,OVERLAPS WITH,120624,490557
119403,OVERLAPS WITH,120627,490558
119403,OVERLAPS WITH,120626,490559
119403,OVERLAPS WITH,120628,490560
119403,OVERLAPS WITH,120121,490561
119403,OVERLAPS WITH,120120,490562
119403,OVERLAPS WITH,119867,490563
119403,OVERLAPS WITH,120122,490564
119403,OVERLAPS WITH,118333,490565
119403,OVERLAPS WITH,120124,490566
119403,OVERLAPS WITH,105020,490567
119403,OVERLAPS WITH,118334,490569
119403,OVERLAPS WITH,118357,490571
119403,OVERLAPS WITH,118356,490572
119403,OVERLAPS WITH,118359,490573
119403,OVERLAPS WITH,118358,490574
119403,OVERLAPS WITH,118361,490575
119403,OVERLAPS WITH,118360,490576
119403,OVERLAPS WITH,118363,490577
119403,OVERLAPS WITH,118362,490578
119403,OVERLAPS WITH,118365,490579
119403,OVERLAPS WITH,118364,490580
119403,OVERLAPS WITH,118367,490581
119403,OVERLAPS WITH,118366,490582
119403,OVERLAPS WITH,118369,490583
119403,OVERLAPS WITH,118368,490584
119403,OVERLAPS WITH,119395,490585
119403,OVERLAPS WITH,119397,490586
119403,OVERLAPS WITH,117092,490587
119403,OVERLAPS WITH,119396,490588
119403,OVERLAPS WITH,119399,490589
119403,OVERLAPS WITH,104295,490590
119403,OVERLAPS WITH,119398,490591
119403,OVERLAPS WITH,119401,490592
119403,OVERLAPS WITH,117097,490593
119403,OVERLAPS WITH,104808,490594
119403,OVERLAPS WITH,119400,490595
119403,OVERLAPS WITH,118376,490596
119403,OVERLAPS WITH,119402,490597
119403,OVERLAPS WITH,117098,490598
119403,OVERLAPS WITH,119405,490599
119403,OVERLAPS WITH,119404,490600
119403,OVERLAPS WITH,108399,490601
119403,OVERLAPS WITH,119407,490602
119403,OVERLAPS WITH,119406,490603
119403,OVERLAPS WITH,119409,490604
119403,OVERLAPS WITH,119408,490605
119403,OVERLAPS WITH,119411,490606
119403,OVERLAPS WITH,118387,490607
119403,OVERLAPS WITH,118386,490608
119403,OVERLAPS WITH,119410,490609
119403,OVERLAPS WITH,118389,490610
119403,OVERLAPS WITH,119413,490611
119403,OVERLAPS WITH,119412,490612
119403,OVERLAPS WITH,118388,490613
119403,OVERLAPS WITH,119415,490614
119403,OVERLAPS WITH,119414,490615
119403,OVERLAPS WITH,119417,490616
119403,OVERLAPS WITH,119416,490617
119403,OVERLAPS WITH,119419,490618
119403,OVERLAPS WITH,107898,490619
119403,OVERLAPS WITH,119418,490620
119403,OVERLAPS WITH,119421,490621
119403,OVERLAPS WITH,119420,490622
119403,OVERLAPS WITH,119423,490623
119403,OVERLAPS WITH,119422,490624
119403,OVERLAPS WITH,119425,490625
119403,OVERLAPS WITH,119424,490626
119403,OVERLAPS WITH,119680,490627
119403,OVERLAPS WITH,119427,490628
119403,OVERLAPS WITH,119426,490629
119403,OVERLAPS WITH,119429,490630
119403,OVERLAPS WITH,119428,490631
119403,OVERLAPS WITH,119431,490632
119403,OVERLAPS WITH,119430,490633
119403,OVERLAPS WITH,120201,490634
119403,OVERLAPS WITH,119433,490635
119403,SUBSET OF,119432,490636
119403,OVERLAPS WITH,120200,490637
119403,OVERLAPS WITH,120203,490638
119403,OVERLAPS WITH,120202,490640
119403,OVERLAPS WITH,120205,490641
119403,OVERLAPS WITH,120204,490642
119403,OVERLAPS WITH,120207,490643
119403,OVERLAPS WITH,120206,490644
119403,OVERLAPS WITH,120208,490646
119403,SUPERSET OF,12946,490647
119403,OVERLAPS WITH,120211,490648
119403,OVERLAPS WITH,120210,490649
119403,OVERLAPS WITH,120213,490650
119403,OVERLAPS WITH,120212,490651
119403,OVERLAPS WITH,120215,490652
119403,OVERLAPS WITH,120214,490653
119403,OVERLAPS WITH,120217,490654
119403,OVERLAPS WITH,119449,490655
119403,OVERLAPS WITH,120216,490656
119403,OVERLAPS WITH,120219,490657
119403,OVERLAPS WITH,120221,490659
119403,OVERLAPS WITH,120220,490660
119403,OVERLAPS WITH,120223,490661
119403,OVERLAPS WITH,120222,490662
119403,OVERLAPS WITH,120225,490663
119403,OVERLAPS WITH,120224,490664
119403,OVERLAPS WITH,120227,490665
119403,OVERLAPS WITH,120226,490666
119403,OVERLAPS WITH,120228,490668
119403,OVERLAPS WITH,120231,490669
119403,OVERLAPS WITH,120230,490670
119403,OVERLAPS WITH,120233,490671
119403,OVERLAPS WITH,107945,490672
119403,OVERLAPS WITH,119720,490673
119403,OVERLAPS WITH,120232,490674
119403,OVERLAPS WITH,119467,490675
119403,OVERLAPS WITH,120235,490676
119403,OVERLAPS WITH,120234,490677
119403,OVERLAPS WITH,119466,490678
119403,OVERLAPS WITH,120493,490679
119403,OVERLAPS WITH,119469,490680
119403,OVERLAPS WITH,120237,490681
119403,OVERLAPS WITH,120236,490682
119403,OVERLAPS WITH,120492,490683
119403,OVERLAPS WITH,120239,490684
119403,OVERLAPS WITH,120495,490685
119403,OVERLAPS WITH,119470,490686
119403,OVERLAPS WITH,120494,490687
119403,OVERLAPS WITH,120238,490688
119403,OVERLAPS WITH,120241,490689
119403,OVERLAPS WITH,120497,490690
119403,OVERLAPS WITH,120496,490691
119403,OVERLAPS WITH,120240,490692
119403,OVERLAPS WITH,120243,490693
119403,OVERLAPS WITH,120499,490694
119403,OVERLAPS WITH,120498,490695
119403,OVERLAPS WITH,109746,490696
119403,OVERLAPS WITH,120242,490697
119403,OVERLAPS WITH,120501,490698
119403,OVERLAPS WITH,116917,490699
119403,OVERLAPS WITH,120245,490700
119403,OVERLAPS WITH,120244,490701
119403,OVERLAPS WITH,120500,490702
119403,OVERLAPS WITH,120247,490703
119403,OVERLAPS WITH,120502,490704
119403,OVERLAPS WITH,120246,490705
119403,OVERLAPS WITH,120249,490706
119403,OVERLAPS WITH,120248,490707
119403,OVERLAPS WITH,120250,490708
119403,OVERLAPS WITH,121021,490709
119403,OVERLAPS WITH,121023,490710
119403,OVERLAPS WITH,121022,490711
119403,OVERLAPS WITH,121025,490712
119403,OVERLAPS WITH,121024,490713
119403,OVERLAPS WITH,121027,490714
119403,OVERLAPS WITH,120514,490715
119403,OVERLAPS WITH,121026,490716
119403,OVERLAPS WITH,121029,490717
119403,OVERLAPS WITH,121028,490718
119403,OVERLAPS WITH,120516,490719
119403,OVERLAPS WITH,121031,490720
119403,OVERLAPS WITH,121030,490721
119403,OVERLAPS WITH,121032,490722
119403,OVERLAPS WITH,117754,490724
119403,SUPERSET OF,116734,490725
119429,OVERLAPS WITH,119847,490726
119429,OVERLAPS WITH,119846,490727
119429,OVERLAPS WITH,119849,490728
119429,OVERLAPS WITH,119848,490729
119429,OVERLAPS WITH,119851,490730
119429,OVERLAPS WITH,120619,490731
119429,OVERLAPS WITH,119850,490732
119429,OVERLAPS WITH,120618,490733
119429,OVERLAPS WITH,120621,490734
119429,OVERLAPS WITH,119853,490735
119429,OVERLAPS WITH,119852,490736
119429,OVERLAPS WITH,120620,490737
119429,OVERLAPS WITH,120623,490738
119429,OVERLAPS WITH,120622,490739
119429,OVERLAPS WITH,120625,490740
119429,OVERLAPS WITH,120624,490741
119429,OVERLAPS WITH,120627,490742
119429,OVERLAPS WITH,120626,490743
119429,OVERLAPS WITH,120628,490744
119429,OVERLAPS WITH,120121,490745
119429,OVERLAPS WITH,120120,490746
119429,OVERLAPS WITH,120122,490747
119429,OVERLAPS WITH,118333,490748
119429,OVERLAPS WITH,120124,490749
119429,OVERLAPS WITH,118334,490751
119429,OVERLAPS WITH,117059,490753
119429,OVERLAPS WITH,117067,490754
119429,OVERLAPS WITH,109643,490755
119429,OVERLAPS WITH,109644,490756
119429,OVERLAPS WITH,118357,490757
119429,OVERLAPS WITH,118356,490758
119429,OVERLAPS WITH,118359,490759
119429,OVERLAPS WITH,118358,490760
119429,OVERLAPS WITH,118361,490761
119429,OVERLAPS WITH,118360,490762
119429,OVERLAPS WITH,118363,490763
119429,OVERLAPS WITH,118362,490764
119429,OVERLAPS WITH,118365,490765
119429,OVERLAPS WITH,118364,490766
119429,OVERLAPS WITH,118367,490767
119429,OVERLAPS WITH,118366,490768
119429,OVERLAPS WITH,118369,490769
119429,OVERLAPS WITH,118368,490770
119429,OVERLAPS WITH,119395,490771
119429,OVERLAPS WITH,119397,490772
119429,OVERLAPS WITH,119396,490773
119429,OVERLAPS WITH,119399,490774
119429,OVERLAPS WITH,119398,490775
119429,OVERLAPS WITH,119401,490776
119429,OVERLAPS WITH,119400,490777
119429,OVERLAPS WITH,118376,490778
119429,OVERLAPS WITH,119403,490779
119429,OVERLAPS WITH,119402,490780
119429,OVERLAPS WITH,119405,490781
119429,OVERLAPS WITH,119404,490782
119429,OVERLAPS WITH,119407,490783
119429,OVERLAPS WITH,119406,490784
119429,OVERLAPS WITH,119409,490785
119429,OVERLAPS WITH,119408,490786
119429,OVERLAPS WITH,119411,490787
119429,OVERLAPS WITH,118387,490788
119429,OVERLAPS WITH,118386,490789
119429,OVERLAPS WITH,119410,490790
119429,OVERLAPS WITH,118389,490791
119429,OVERLAPS WITH,119413,490792
119429,OVERLAPS WITH,119412,490793
119429,OVERLAPS WITH,118388,490794
119429,SUPERSET OF,100468,490795
119429,OVERLAPS WITH,119415,490796
119429,OVERLAPS WITH,119414,490797
119429,OVERLAPS WITH,119417,490798
119429,OVERLAPS WITH,119416,490799
119429,OVERLAPS WITH,119419,490800
119429,OVERLAPS WITH,119418,490801
119429,OVERLAPS WITH,119421,490802
119429,OVERLAPS WITH,119420,490803
119429,OVERLAPS WITH,119423,490804
119429,OVERLAPS WITH,119422,490805
119429,OVERLAPS WITH,119425,490806
119429,OVERLAPS WITH,119424,490807
119429,OVERLAPS WITH,119427,490808
119429,OVERLAPS WITH,119426,490809
119429,OVERLAPS WITH,119428,490810
119429,OVERLAPS WITH,119431,490811
119429,OVERLAPS WITH,119430,490812
119429,OVERLAPS WITH,120201,490813
119429,OVERLAPS WITH,119433,490814
119429,OVERLAPS WITH,119432,490815
119429,OVERLAPS WITH,120200,490816
119429,OVERLAPS WITH,120203,490817
119429,OVERLAPS WITH,120202,490819
119429,OVERLAPS WITH,120205,490820
119429,OVERLAPS WITH,120204,490821
119429,OVERLAPS WITH,120207,490822
119429,OVERLAPS WITH,120206,490823
119429,OVERLAPS WITH,120208,490825
119429,OVERLAPS WITH,120211,490826
119429,OVERLAPS WITH,120210,490827
119429,OVERLAPS WITH,120213,490828
119429,OVERLAPS WITH,120212,490829
119429,OVERLAPS WITH,120215,490830
119429,OVERLAPS WITH,120214,490831
119429,OVERLAPS WITH,120217,490832
119429,OVERLAPS WITH,120216,490833
119429,OVERLAPS WITH,120219,490834
119429,OVERLAPS WITH,120221,490836
119429,OVERLAPS WITH,120220,490837
119429,OVERLAPS WITH,120223,490838
119429,OVERLAPS WITH,120222,490839
119429,OVERLAPS WITH,120225,490840
119429,OVERLAPS WITH,120224,490841
119429,OVERLAPS WITH,120227,490842
119429,OVERLAPS WITH,120226,490843
119429,OVERLAPS WITH,120228,490845
119429,OVERLAPS WITH,120231,490846
119429,OVERLAPS WITH,120230,490847
119429,OVERLAPS WITH,120233,490848
119429,OVERLAPS WITH,119720,490849
119429,OVERLAPS WITH,120232,490850
119429,OVERLAPS WITH,119467,490851
119429,OVERLAPS WITH,120235,490852
119429,OVERLAPS WITH,120234,490853
119429,OVERLAPS WITH,119466,490854
119429,OVERLAPS WITH,120493,490855
119429,OVERLAPS WITH,119469,490856
119429,OVERLAPS WITH,120237,490857
119429,OVERLAPS WITH,120236,490858
119429,OVERLAPS WITH,120492,490859
119429,OVERLAPS WITH,120239,490860
119429,OVERLAPS WITH,120495,490861
119429,OVERLAPS WITH,119470,490862
119429,OVERLAPS WITH,120494,490863
119429,OVERLAPS WITH,120238,490864
119429,OVERLAPS WITH,120241,490865
119429,OVERLAPS WITH,120497,490866
119429,OVERLAPS WITH,120496,490867
119429,OVERLAPS WITH,120240,490868
119429,OVERLAPS WITH,120243,490869
119429,OVERLAPS WITH,120499,490870
119429,OVERLAPS WITH,120498,490871
119429,OVERLAPS WITH,120242,490872
119429,OVERLAPS WITH,120501,490873
119429,OVERLAPS WITH,116917,490874
119429,OVERLAPS WITH,120245,490875
119429,OVERLAPS WITH,120244,490876
119429,OVERLAPS WITH,120500,490877
119429,OVERLAPS WITH,120247,490878
119429,OVERLAPS WITH,120502,490879
119429,OVERLAPS WITH,120246,490880
119429,OVERLAPS WITH,120249,490881
119429,OVERLAPS WITH,120248,490882
119429,OVERLAPS WITH,120250,490883
119429,OVERLAPS WITH,121021,490884
119429,OVERLAPS WITH,121023,490885
119429,OVERLAPS WITH,121022,490886
119429,OVERLAPS WITH,121025,490887
119429,OVERLAPS WITH,121024,490888
119429,OVERLAPS WITH,121027,490889
119429,OVERLAPS WITH,121026,490890
119429,OVERLAPS WITH,121029,490891
119429,OVERLAPS WITH,121028,490892
119429,OVERLAPS WITH,120516,490893
119429,OVERLAPS WITH,121031,490894
119429,OVERLAPS WITH,121030,490895
119429,OVERLAPS WITH,121032,490896
119429,SUPERSET OF,116734,490898
119432,OVERLAPS WITH,104961,490899
119432,OVERLAPS WITH,104708,490900
119432,OVERLAPS WITH,119847,490901
119432,OVERLAPS WITH,119846,490902
119432,OVERLAPS WITH,119849,490903
119432,OVERLAPS WITH,119848,490904
119432,OVERLAPS WITH,119851,490905
119432,OVERLAPS WITH,120619,490906
119432,OVERLAPS WITH,119850,490907
119432,OVERLAPS WITH,120618,490908
119432,OVERLAPS WITH,120621,490909
119432,OVERLAPS WITH,119853,490910
119432,OVERLAPS WITH,119852,490911
119432,OVERLAPS WITH,120620,490912
119432,OVERLAPS WITH,120623,490913
119432,OVERLAPS WITH,120622,490914
119432,OVERLAPS WITH,120625,490915
119432,OVERLAPS WITH,120624,490916
119432,OVERLAPS WITH,120627,490917
119432,OVERLAPS WITH,120626,490918
119432,OVERLAPS WITH,120628,490919
119432,OVERLAPS WITH,120121,490920
119432,OVERLAPS WITH,120120,490921
119432,OVERLAPS WITH,119867,490922
119432,OVERLAPS WITH,120122,490923
119432,OVERLAPS WITH,118333,490924
119432,OVERLAPS WITH,120124,490925
119432,OVERLAPS WITH,105020,490926
119432,OVERLAPS WITH,118334,490928
119432,OVERLAPS WITH,118357,490930
119432,OVERLAPS WITH,118356,490931
119432,OVERLAPS WITH,118359,490932
