prod_pat_id,product_id,patent_no,patent_expire_date,drug_substance_flag,drug_product_flag,patent_use_code,delist_flag,submission_date
9578,PRODUCT_021862_001,8071648,2025-12-02,0,1,,0,2011-12-16
9584,PRODUCT_021875_004,7132570,2023-12-18,1,1,,0,
9585,PRODUCT_021875_002,7297346,2023-11-29,0,1,,0,
9586,PRODUCT_021875_001,7297346,2023-11-29,0,1,,0,
9587,PRODUCT_021879_001,7659282,2026-08-13,0,0,U-1093,0,
9596,PRODUCT_021880_002,7855217,2024-11-24,1,1,,0,
9600,PRODUCT_021881_001,7658914,2024-09-01,1,1,,0,
9602,PRODUCT_021892_001,7687075,2028-06-22,1,1,,0,
9607,PRODUCT_022165_001,7759394,2026-06-16,1,1,U-436,0,
9608,PRODUCT_022181_001,7566462,2025-11-16,0,1,,0,
9609,PRODUCT_022181_001,8318745,2024-11-17,0,1,,0,
9610,PRODUCT_022184_001,8524777,2025-03-16,0,0,U-1235,0,2013-10-02
9620,PRODUCT_022202_001,7662858,2029-02-24,0,0,U-1035,0,
9627,PRODUCT_022256_001,7994220,2029-09-19,0,0,U-819,0,2011-09-01
9628,PRODUCT_022262_001,7615545,2023-06-15,0,0,U-1,0,
9629,PRODUCT_022262_001,7855190,2028-12-05,0,0,U-1,0,2011-03-29
9637,PRODUCT_022272_006,8808741,2027-08-24,0,0,U-1556,0,2014-08-19
9638,PRODUCT_022272_005,8808741,2027-08-24,0,0,U-1556,0,2014-08-19
9640,PRODUCT_022275_003,8501730,2026-09-01,1,0,,0,2013-09-27
9645,PRODUCT_022287_002,8173158,2030-03-17,0,0,U-950,0,
9646,PRODUCT_022287_002,8173158,2030-03-17,0,0,U-949,0,
9647,PRODUCT_022287_002,6664276,2023-01-30,1,1,U-951,0,
9648,PRODUCT_022287_001,8173158,2030-03-17,0,0,U-951,0,2012-06-01
9649,PRODUCT_022287_001,6664276,2023-01-30,1,1,U-949,0,
9650,PRODUCT_022287_001,8784885,2023-10-15,0,1,U-1554,0,2014-08-19
9653,PRODUCT_022291_005,7795293,2023-05-21,0,0,U-1306,0,
9660,PRODUCT_022291_003,8062665,2027-08-01,0,1,U-930,0,2011-12-07
9662,PRODUCT_022291_002,7547719,2025-07-13,1,1,U-1306,0,
9663,PRODUCT_022291_002,7547719,2025-07-13,1,1,U-1575,0,
9664,PRODUCT_022291_002,7795293,2023-05-21,0,0,U-930,0,
9669,PRODUCT_022291_001,7547719,2025-07-13,1,1,U-1575,0,
9673,PRODUCT_022308_001,8481526,2031-01-09,1,0,,0,2013-07-19
9674,PRODUCT_022308_001,8604020,2030-03-12,0,1,,0,2013-12-16
9675,PRODUCT_022309_002,8466137,2026-10-12,0,0,U-1103,0,2013-06-24
9676,PRODUCT_022309_002,8486925,2026-10-12,0,1,,0,2013-07-19
9677,PRODUCT_022309_001,8466138,2026-10-12,0,0,U-1103,0,2013-06-24
9678,PRODUCT_022309_001,8754070,2026-10-12,0,1,,0,2014-07-16
9680,PRODUCT_022314_005,8101599,2023-05-16,0,1,,0,
9681,PRODUCT_022314_005,8475839,2023-05-16,0,1,,0,2013-08-01
9682,PRODUCT_022314_004,8475839,2023-05-16,0,1,,0,2013-08-01
9683,PRODUCT_022314_002,8101599,2023-05-16,0,1,,0,
9686,PRODUCT_022321_001,7682634,2027-06-19,0,1,,0,
9687,PRODUCT_022321_005,8685443,2025-07-03,0,0,U-1508,0,
9688,PRODUCT_022328_001,8242131,2029-08-20,0,0,U-1266,0,2012-08-15
9695,PRODUCT_022348_002,8735452,2029-09-30,0,0,U-981,0,2014-06-04
9696,PRODUCT_022352_001,7601758,2029-02-10,0,0,U-1007,0,
9707,PRODUCT_022363_003,8557993,2024-02-02,0,1,,0,2013-11-12
9709,PRODUCT_022363_001,7022713,2024-02-19,0,0,U-998,0,
9711,PRODUCT_022399_002,8686034,2025-01-24,0,0,U-1231,0,2014-04-28
9712,PRODUCT_022399_001,8114909,2026-04-11,0,0,U-1231,0,2012-03-13
9716,PRODUCT_022410_003,8475832,2030-03-26,0,1,U-1411,0,
9717,PRODUCT_022418_002,7915247,2027-08-20,0,0,U-1061,0,
9718,PRODUCT_022418_001,7569612,2027-08-20,0,0,U-1000,0,
9719,PRODUCT_022418_001,7741373,2027-08-20,0,0,U-1059,0,
9720,PRODUCT_022421_006,8679533,2029-09-08,0,1,U-219,0,2014-03-25
9721,PRODUCT_022421_003,8679533,2029-09-08,0,1,U-219,0,2014-03-25
9722,PRODUCT_022421_001,8679533,2029-09-08,0,1,U-219,0,2014-03-25
9723,PRODUCT_022421_001,7695734,2028-04-26,0,1,,0,
9727,PRODUCT_022426_006,7807689,2028-06-27,1,1,U-1337,0,
9728,PRODUCT_022426_006,8173663,2025-03-15,0,0,U-1338,0,
9729,PRODUCT_022426_005,8288539,2025-03-15,1,0,,0,
9737,PRODUCT_022426_002,8288539,2025-03-15,1,0,,0,
9739,PRODUCT_022430_001,8022106,2025-03-04,0,0,U-1182,0,2011-09-20
9744,PRODUCT_022483_001,8299109,2029-12-11,0,0,U-68,0,2012-11-01
9758,PRODUCT_022522_001,8431154,2023-02-19,0,1,,0,
9765,PRODUCT_022525_002,8039009,2029-03-24,0,0,U-539,0,
9770,PRODUCT_022525_001,8039009,2029-03-24,0,0,U-539,0,2011-11-16
9780,PRODUCT_022560_001,7645460,2028-01-09,0,1,U-662,0,2010-11-01
9784,PRODUCT_022569_002,8216604,2024-10-03,0,0,U-767,0,
9785,PRODUCT_022569_001,8216604,2024-10-03,0,0,U-767,0,2012-07-19
9791,PRODUCT_022580_002,8580298,2029-05-15,0,1,,0,
9792,PRODUCT_022581_001,8591938,2030-02-23,0,1,U-1469,0,
9793,PRODUCT_050795_005,8715724,2028-02-03,0,1,,0,2014-05-07
9794,PRODUCT_050797_001,7887844,2024-02-14,0,1,,0,2011-03-15
9795,PRODUCT_050801_001,7141237,2024-02-03,0,1,,0,
9799,PRODUCT_050805_001,8709478,2024-04-07,0,0,U-1063,0,2014-04-30
9801,PRODUCT_050808_007,7790705,2025-06-24,0,0,U-1078,0,
9803,PRODUCT_050808_004,7919483,2027-03-07,0,0,U-1078,0,
9804,PRODUCT_050808_002,7790705,2025-06-24,0,0,U-1078,0,
9805,PRODUCT_050808_002,7919483,2027-03-07,0,0,U-1078,0,
9806,PRODUCT_050808_002,7544373,2027-04-02,0,1,,0,
9812,PRODUCT_050684_002,7915229,2023-04-14,0,1,,0,
9815,PRODUCT_050750_003,8133883,2023-04-14,0,1,U-282,0,
9817,PRODUCT_050750_002,8133883,2023-04-14,0,1,U-282,0,
9824,PRODUCT_201152_001,8460704,2029-03-12,0,0,U-1409,0,2013-06-21
9827,PRODUCT_201281_002,8178541,2023-08-12,0,1,U-775,0,2012-06-08
9828,PRODUCT_201281_001,8119648,2023-08-12,0,0,U-802,0,2012-03-15
9832,PRODUCT_201655_007,8309060,2023-11-20,0,1,,0,
9833,PRODUCT_201655_007,8329216,2023-02-04,0,1,,0,
9834,PRODUCT_201655_005,8309122,2023-02-04,0,1,,0,
9835,PRODUCT_201655_005,8192722,2025-09-15,0,1,,0,
9836,PRODUCT_201655_004,8329216,2023-02-04,0,1,,0,
9837,PRODUCT_201655_001,7851482,2029-07-10,1,0,,0,2012-03-22
9839,PRODUCT_201739_001,7749194,2028-10-30,0,1,,0,2013-02-22
9840,PRODUCT_201739_001,7947017,2028-03-12,0,1,,0,2013-02-22
9841,PRODUCT_201922_005,7790705,2025-06-24,0,0,U-124,0,
9842,PRODUCT_201922_005,7919483,2027-03-07,0,0,U-124,0,
9843,PRODUCT_201922_005,8252776,2025-06-24,0,0,U-124,0,
9844,PRODUCT_201922_001,7790705,2025-06-24,0,0,U-124,0,2013-04-17
9845,PRODUCT_201922_001,8252776,2025-06-24,0,0,U-124,0,2013-04-17
9846,PRODUCT_201922_001,7544373,2027-04-02,0,1,,0,2013-04-17
9847,PRODUCT_202008_001,8506929,2027-04-30,1,1,U-1423,0,2013-09-06
9848,PRODUCT_202020_003,8394407,2024-04-23,0,1,U-1362,0,
9850,PRODUCT_202022_001,8080551,2023-04-11,1,1,,0,2012-01-12
9852,PRODUCT_200045_004,8183295,2023-05-16,0,1,,0,
9855,PRODUCT_200179_001,8613950,2028-12-23,0,1,,0,2014-01-22
9857,PRODUCT_200533_004,7994364,2025-06-27,1,1,U-1276,0,
9858,PRODUCT_200533_004,8114383,2024-10-10,0,1,,1,
9859,PRODUCT_200533_002,8309060,2023-11-20,0,1,U-1178,0,
9860,PRODUCT_200533_001,7994364,2025-06-27,1,1,U-1276,0,2011-09-02
9861,PRODUCT_200533_001,8114383,2024-10-10,0,1,,1,2012-03-14
9862,PRODUCT_200603_005,8729085,2026-05-26,0,1,,0,2014-05-29
9865,PRODUCT_200677_001,8299209,2025-12-27,1,1,,0,2013-01-10
9866,PRODUCT_200678_003,RE44186,2023-07-31,1,1,U-1097,0,2013-05-24
9867,PRODUCT_200796_002,7572920,2025-01-07,0,1,U-3,0,
9880,PRODUCT_205787_001,8313466,2024-11-23,0,1,,0,2014-05-23
9881,PRODUCT_205787_001,8226610,2029-04-10,0,1,,0,2014-05-23
9882,PRODUCT_021883_001,7119061,2023-11-14,0,1,,0,2014-06-13
9883,PRODUCT_205488_001,8784882,2024-02-04,0,1,U-1557,0,2014-08-20
9884,PRODUCT_206256_001,8835501,2027-10-27,0,1,,0,2014-10-09
9886,PRODUCT_205637_002,8147866,2027-07-23,0,1,U-1521,0,2014-06-20
9887,PRODUCT_205637_002,8703177,2032-08-20,0,1,,0,2014-06-20
9890,PRODUCT_202570_002,8217057,2029-11-06,1,1,,0,
9892,PRODUCT_202611_002,8835474,2023-11-04,0,0,U-1527,0,2014-10-14
9896,PRODUCT_202714_001,8207126,2025-04-14,0,1,,0,2012-08-09
9897,PRODUCT_202788_006,8835460,2027-01-25,0,1,U-55,0,2014-09-24
9898,PRODUCT_202788_005,8835460,2027-01-25,0,1,U-55,0,2014-09-24
9899,PRODUCT_202788_003,8486972,2030-04-27,0,1,,0,2013-07-30
9900,PRODUCT_202788_002,8486973,2030-04-27,0,0,U-55,0,2013-07-30
9901,PRODUCT_202799_008,7528104,2024-05-12,1,1,,0,
9902,PRODUCT_202799_002,7550433,2026-06-02,0,0,U-1238,0,
9903,PRODUCT_202810_002,7722898,2027-04-13,0,1,,0,
9904,PRODUCT_202810_002,8821930,2027-04-13,0,1,,0,
9906,PRODUCT_202811_001,7371727,2024-01-28,1,0,,0,2012-09-18
9908,PRODUCT_202833_002,8716271,2026-12-18,0,0,U-1440,0,2014-05-28
9910,PRODUCT_202833_001,8372827,2026-12-18,0,1,,0,2013-03-08
9911,PRODUCT_202834_006,6949571,2024-06-08,1,1,U-106,0,2012-11-19
9913,PRODUCT_202971_001,8338428,2023-08-06,0,1,U-543,0,
9914,PRODUCT_202971_001,7807680,2024-10-19,0,1,,0,
9915,PRODUCT_202992_002,8802735,2030-09-14,0,1,,0,2014-09-11
9917,PRODUCT_202992_001,8802735,2030-09-14,0,1,,0,2014-09-11
9919,PRODUCT_203045_001,7754731,2029-03-11,1,1,U-257,0,2012-01-20
9920,PRODUCT_203045_001,7169780,2023-10-03,1,1,,0,2012-01-20
9923,PRODUCT_203389_002,8026284,2027-09-22,0,0,U-1399,0,
9932,PRODUCT_204353_001,7943788,2027-07-14,1,1,,0,2014-09-04
9933,PRODUCT_204353_002,8785403,2024-07-30,0,1,,0,2014-09-04
9934,PRODUCT_203794_001,7994364,2025-06-27,1,1,U-1289,0,2012-10-24
9939,PRODUCT_204026_004,8735428,2023-05-15,0,0,U-1360,0,2014-06-20
9944,PRODUCT_204026_001,8735428,2023-05-15,0,0,U-1360,0,2014-06-20
9945,PRODUCT_204042_002,8513202,2027-12-03,1,1,U-493,0,2013-04-16
9948,PRODUCT_204141_001,8277780,2028-09-01,0,1,U-1408,0,2013-06-26
9950,PRODUCT_204886_001,7304078,2027-12-23,1,1,U-1512,0,2014-06-05
9952,PRODUCT_201292_001,8545884,2029-12-19,0,1,,0,2013-10-28
9954,PRODUCT_204824_003,8579865,2030-03-19,0,1,U-1442,0,2013-11-21
9955,PRODUCT_204824_003,8562564,2026-01-24,0,1,,0,2013-11-04
9957,PRODUCT_204824_004,8021335,2026-10-04,0,1,,0,2013-11-04
9959,PRODUCT_204410_001,8367685,2028-10-04,0,1,U-1445,0,2013-11-06
9960,PRODUCT_204569_004,7951797,2029-11-20,1,1,U-620,0,2014-09-10
9963,PRODUCT_203496_003,8410169,2030-02-13,0,1,,0,2014-01-09
9964,PRODUCT_203496_003,8497393,2028-12-15,1,0,,1,2014-01-09
9965,PRODUCT_203496_004,8497393,2028-12-15,1,0,,1,2014-01-09
9970,PRODUCT_205777_002,8846090,2023-04-04,0,1,,0,2014-09-30
9971,PRODUCT_204168_003,8481598,2031-03-02,0,0,U-839,0,2013-08-15
9972,PRODUCT_205776_006,8664231,2029-06-01,0,0,U-1442,0,2014-07-31
9973,PRODUCT_205122_002,8652527,2033-03-19,0,1,,0,2014-03-12
9974,PRODUCT_204031_001,8372432,2029-03-11,0,1,U-1499,0,2014-04-03
9975,PRODUCT_205437_003,8802717,2023-03-19,0,0,U-1561,0,2014-08-29
9976,PRODUCT_205437_002,7893101,2023-12-09,1,1,,0,2014-04-15
9978,PRODUCT_205552_001,8497277,2026-12-28,0,0,U-1456,0,2013-12-12
9979,PRODUCT_205552_001,8697711,2026-12-28,1,1,,0,2014-05-13
9980,PRODUCT_205552_001,8008309,2027-11-13,1,1,,0,2013-12-12
9981,PRODUCT_205552_001,7514444,2026-12-28,1,1,,0,2013-12-12
9984,PRODUCT_022416_001,8372431,2030-04-17,0,1,,0,
9991,PRODUCT_202293_001,8716251,2028-03-21,0,1,,0,2014-06-02
9992,PRODUCT_202293_001,7851502,2028-08-19,0,1,,0,2014-02-05
9993,PRODUCT_202293_001,8221786,2028-03-21,0,1,,0,2014-02-05
9994,PRODUCT_204623_001,8217078,2029-07-10,0,0,U-1477,0,2014-02-25
9995,PRODUCT_204623_001,8546450,2030-08-09,0,0,U-1436,0,2014-02-25
9996,PRODUCT_202057_001,8357677,2030-02-09,0,0,U-1287,0,
9997,PRODUCT_202057_001,8445003,2030-04-29,0,0,U-1287,0,
9998,PRODUCT_202057_001,8501225,2030-04-29,0,0,U-1287,0,
9999,PRODUCT_202057_001,8524698,2030-02-09,0,0,U-1287,0,2013-09-11
10000,PRODUCT_202057_001,8551521,2030-04-29,0,0,U-1287,0,2013-10-09
10001,PRODUCT_202057_001,8518929,2030-02-09,0,0,U-1287,0,
10002,PRODUCT_202080_002,8637540,2023-11-26,0,1,,0,2014-02-20
10003,PRODUCT_202080_001,7510726,2023-11-26,0,1,,0,2011-07-14
10004,PRODUCT_202100_001,8563033,2031-02-15,0,1,U-1415,0,2013-11-15
10005,PRODUCT_202100_001,8062667,2029-03-29,0,1,,0,2012-10-22
10009,PRODUCT_202192_005,8829013,2028-06-12,0,0,U-1201,0,2014-09-24
10010,PRODUCT_202192_005,8415362,2027-12-24,1,1,,0,
10011,PRODUCT_202192_003,8415362,2027-12-24,1,1,,0,
10055,PRODUCT_021223_003,8324189,2025-05-29,0,0,U-1309,0,2012-12-21
10079,PRODUCT_021252_002,8217083,2028-06-06,0,1,,0,2013-05-24
10084,PRODUCT_021254_001,7832351,2023-06-19,0,1,,0,2012-09-06
10094,PRODUCT_021272_003,8658694,2028-09-05,0,0,U-1437,0,2014-02-25
10097,PRODUCT_021272_001,8658694,2028-09-05,0,0,U-1437,0,2014-02-25
10106,PRODUCT_021301_010,7101569,2023-10-02,0,0,U-759,0,
10107,PRODUCT_021301_006,7101569,2023-10-02,0,0,U-759,0,
10152,PRODUCT_021361_001,7928115,2029-07-24,0,0,U-1121,0,2011-04-21
10157,PRODUCT_021372_002,7947725,2024-01-30,0,1,,0,
10158,PRODUCT_021372_002,8598218,2024-01-30,0,1,,0,
10160,PRODUCT_021372_001,7960424,2024-01-30,0,1,,0,
10184,PRODUCT_021436_005,8759350,2027-03-02,0,0,U-1529,0,2014-07-22
10188,PRODUCT_021669_001,7935093,2027-10-02,0,1,U-1022,0,2011-05-24
10201,PRODUCT_021695_005,8026281,2025-04-22,0,0,U-1447,0,
10208,PRODUCT_021713_001,8759350,2027-03-02,0,0,U-1529,0,2014-07-22
10213,PRODUCT_021730_001,7256310,2024-10-08,1,1,U-636,0,
10214,PRODUCT_021730_001,8765153,2023-12-08,0,1,,0,2014-07-28
10229,PRODUCT_021753_001,7834060,2023-03-12,0,0,U-1078,0,2010-11-19
10246,PRODUCT_021453_004,7135465,2023-02-18,0,1,U-167,0,
10248,PRODUCT_021468_002,7381428,2024-08-26,0,0,U-890,0,
10249,PRODUCT_021468_001,7465465,2024-08-26,0,1,,0,
10273,PRODUCT_021539_001,8722738,2032-04-06,0,0,U-1373,0,2014-05-27
10293,PRODUCT_021610_006,7276250,2023-02-04,0,1,U-826,0,
10303,PRODUCT_021641_002,7815942,2027-08-27,1,1,U-219,0,
10312,PRODUCT_021656_001,7320802,2023-02-21,0,0,U-847,0,
10318,PRODUCT_021660_001,8314156,2023-12-09,0,0,U-1290,0,2012-11-28
10322,PRODUCT_021777_001,7387793,2025-02-26,0,1,,0,
10334,PRODUCT_021806_001,7456207,2024-09-22,0,1,,0,2011-01-20
10340,PRODUCT_021829_006,8246979,2027-09-01,0,1,U-1273,0,
10342,PRODUCT_021829_004,8617591,2023-07-22,0,1,U-1474,0,2014-01-09
10343,PRODUCT_021829_003,8617591,2023-07-22,0,1,U-1474,0,2014-01-09
10344,PRODUCT_021829_002,8246979,2027-09-01,0,1,U-1272,0,
10347,PRODUCT_021840_001,7855190,2028-12-05,0,0,U-1,0,2011-03-29
10349,PRODUCT_021856_002,8372872,2031-09-08,0,0,U-1346,0,
10350,PRODUCT_021856_001,8372872,2031-09-08,0,0,U-1346,0,2013-02-26
10355,PRODUCT_021875_004,7297346,2023-11-29,0,1,,0,
10358,PRODUCT_021880_006,7465800,2027-04-27,1,1,,0,
10374,PRODUCT_021880_003,7465800,2027-04-27,1,1,,0,
10378,PRODUCT_021880_002,7465800,2027-04-27,1,1,,0,
10380,PRODUCT_021881_001,7169381,2024-09-01,1,1,,0,
10383,PRODUCT_022154_001,7858594,2023-09-11,1,1,U-999,0,
10385,PRODUCT_022156_003,8658676,2031-10-10,0,1,,0,2014-03-06
10387,PRODUCT_022159_001,7569230,2023-10-17,0,0,U-967,0,
10393,PRODUCT_022165_001,8097651,2026-06-16,1,1,U-436,0,
10395,PRODUCT_022184_001,8309605,2025-03-16,0,0,U-1294,0,2012-11-16
10396,PRODUCT_022184_001,8309605,2025-03-16,0,0,U-1293,0,2012-11-16
10410,PRODUCT_022205_001,8497256,2031-06-23,0,0,U-1229,0,2013-08-23
10417,PRODUCT_022217_002,8168616,2026-07-03,0,1,,0,2012-06-06
10426,PRODUCT_022262_001,7858605,2023-06-23,0,1,,0,2011-01-28
10429,PRODUCT_022271_002,7807689,2028-06-27,1,1,U-1337,0,
10430,PRODUCT_022271_002,8288539,2025-03-15,1,0,,0,
10432,PRODUCT_022272_007,8309060,2023-11-20,0,1,U-1556,0,2012-11-14
10436,PRODUCT_022272_005,8309060,2023-11-20,0,1,U-1556,0,2012-11-14
10443,PRODUCT_022287_002,8173158,2030-03-17,0,0,U-951,0,
10444,PRODUCT_022287_002,6664276,2023-01-30,1,1,U-950,0,
10445,PRODUCT_022287_001,8173158,2030-03-17,0,0,U-950,0,2012-06-01
10446,PRODUCT_022287_001,6664276,2023-01-30,1,1,U-1507,0,
10448,PRODUCT_022291_005,7795293,2023-05-21,0,0,U-1575,0,
10451,PRODUCT_022291_004,8071129,2027-08-01,0,1,U-930,0,2011-12-21
10462,PRODUCT_022291_002,7795293,2023-05-21,0,0,U-1306,0,
10464,PRODUCT_022291_001,8052993,2027-08-01,0,1,U-1575,0,2011-12-07
10470,PRODUCT_022309_001,8741881,2026-10-12,0,0,U-1103,0,2014-06-25
10471,PRODUCT_022309_001,8759329,2026-10-12,0,1,,0,2014-07-09
10472,PRODUCT_022311_001,6987102,2023-07-22,0,0,U-936,0,
10474,PRODUCT_022315_001,6899717,2023-11-01,0,0,U-1206,0,
10475,PRODUCT_022315_001,8506987,2023-01-09,0,0,U-1204,0,2013-09-11
10479,PRODUCT_022321_006,7682633,2027-06-19,0,0,U-1510,0,
10480,PRODUCT_022321_006,8158156,2027-06-19,0,0,U-1510,0,
10481,PRODUCT_022321_005,7682634,2027-06-19,0,1,,0,
10482,PRODUCT_022321_004,7815934,2027-12-12,0,1,,0,
10483,PRODUCT_022321_003,8685444,2025-07-03,0,1,,0,
10488,PRODUCT_022352_001,7935731,2028-12-03,0,0,U-1116,0,2011-06-24
10489,PRODUCT_022352_001,7964647,2028-10-06,0,0,U-1007,0,2011-06-24
10490,PRODUCT_022352_001,7981938,2028-10-06,0,0,U-1166,0,2011-07-22
10491,PRODUCT_022352_001,8093296,2028-10-06,0,0,U-1007,0,2012-01-13
10492,PRODUCT_022352_001,8093297,2028-10-06,0,0,U-1161,0,2012-01-13
10497,PRODUCT_022363_002,7022713,2024-02-19,0,0,U-998,0,
10498,PRODUCT_022363_001,8557993,2024-02-02,0,1,,0,2013-11-12
10499,PRODUCT_022369_001,8758733,2023-01-15,0,0,U-1487,0,2014-07-16
10503,PRODUCT_022399_002,8114909,2026-04-11,0,0,U-1231,0,
10504,PRODUCT_022399_002,8686034,2025-01-24,0,0,U-1247,0,2014-04-28
10506,PRODUCT_022405_001,8067427,2028-08-08,0,1,,0,2011-12-21
10510,PRODUCT_022410_004,8017150,2023-02-13,0,1,,0,
10511,PRODUCT_022410_003,8017150,2023-02-13,0,1,,0,
10512,PRODUCT_022410_002,8475832,2030-03-26,0,1,U-1411,0,
10513,PRODUCT_022410_001,8475832,2030-03-26,0,1,U-1411,0,2013-07-03
10514,PRODUCT_022411_002,8133893,2029-03-13,1,1,,0,
10518,PRODUCT_022418_002,7915247,2027-08-20,0,0,U-1059,0,
10519,PRODUCT_022425_001,8410167,2029-04-16,0,0,U-1387,0,2013-04-30
10520,PRODUCT_022425_001,8602215,2031-06-30,0,0,U-1473,0,2014-01-08
10523,PRODUCT_022426_006,8288539,2025-03-15,1,0,,0,
10527,PRODUCT_022426_004,8173663,2025-03-15,0,0,U-1338,0,
10530,PRODUCT_022426_003,8288539,2025-03-15,1,0,,0,
10534,PRODUCT_022430_001,8809394,2025-03-04,0,1,U-1182,0,2014-09-16
10540,PRODUCT_022468_001,7622470,2025-05-31,0,0,U-1015,0,
10541,PRODUCT_022484_001,8486456,2028-10-03,0,1,U-1054,0,2013-07-29
10543,PRODUCT_022497_001,7674479,2027-06-25,0,1,,0,2011-11-28
10544,PRODUCT_022502_001,8709392,2026-09-15,0,1,U-1078,0,2014-05-16
10552,PRODUCT_022512_002,7866474,2027-08-31,0,1,,1,2011-08-01
10553,PRODUCT_022512_001,7932273,2025-09-07,1,1,,0,2011-08-01
10555,PRODUCT_022519_001,8449910,2026-07-18,0,1,,0,2013-05-28
10556,PRODUCT_022522_001,8604064,2024-03-08,0,0,U-1115,0,2014-01-08
10557,PRODUCT_022524_002,8580830,2029-11-23,0,1,,0,2013-12-03
10567,PRODUCT_022549_001,7537009,2024-10-28,0,1,,0,2013-03-29
10571,PRODUCT_022556_001,8062667,2029-03-29,0,1,,0,2013-04-18
10576,PRODUCT_022571_001,7638552,2023-08-20,0,0,U-1076,0,
10577,PRODUCT_022572_001,7806265,2029-02-01,0,1,,0,2012-03-22
10583,PRODUCT_050808_008,7919483,2027-03-07,0,0,U-1078,0,
10584,PRODUCT_050808_008,8722650,2025-06-24,0,0,U-1078,0,
10585,PRODUCT_050808_002,7541347,2027-04-02,0,0,U-917,0,
10586,PRODUCT_050808_001,7790705,2025-06-24,0,0,U-1078,0,
10587,PRODUCT_050808_001,7919483,2027-03-07,0,0,U-1078,0,
10590,PRODUCT_050813_001,8299052,2027-05-07,0,0,U-1304,0,2012-12-03
10593,PRODUCT_050684_003,6900184,2023-04-14,0,1,U-282,0,
10594,PRODUCT_050750_003,6900184,2023-04-14,0,1,U-282,0,
10599,PRODUCT_201280_001,8178541,2023-08-12,0,0,U-1244,0,2012-06-08
10603,PRODUCT_201281_001,8178541,2023-08-12,0,1,U-775,0,2012-06-08
10604,PRODUCT_201444_001,8496973,2031-03-29,1,1,U-1419,0,2013-08-02
10606,PRODUCT_201655_006,7851482,2029-07-10,1,0,,0,
10607,PRODUCT_201655_003,8075872,2023-11-20,0,1,,0,
10608,PRODUCT_201655_001,8114383,2024-08-08,0,1,,0,2012-02-21
10609,PRODUCT_201655_001,8192722,2025-09-15,0,1,,0,2012-06-05
10610,PRODUCT_201688_001,8069851,2024-09-24,0,1,,0,2013-04-19
10611,PRODUCT_201688_001,7516741,2024-01-11,0,1,,0,2013-04-19
10612,PRODUCT_201739_002,8361029,2024-11-23,0,1,,0,
10613,PRODUCT_201739_001,8016788,2025-03-21,0,1,,0,2013-02-22
10614,PRODUCT_201739_001,8206360,2027-02-27,0,1,,0,2013-03-21
10615,PRODUCT_201922_003,7544373,2027-04-02,0,1,,0,
10616,PRODUCT_201922_001,7919483,2027-03-07,0,0,U-124,0,2013-04-17
10617,PRODUCT_202020_003,8309124,2024-04-23,0,0,U-1292,0,
10619,PRODUCT_202020_002,8394407,2024-04-23,0,1,U-1362,0,
10628,PRODUCT_200533_002,7994364,2025-06-27,1,1,U-1178,0,
10632,PRODUCT_200677_003,8299209,2025-12-27,1,1,,0,
10636,PRODUCT_202192_003,8722693,2028-06-12,1,1,,0,2014-06-03
10638,PRODUCT_202192_002,8415362,2027-12-24,1,1,,0,
10642,PRODUCT_202276_002,7501409,2023-05-05,0,1,,0,
10643,PRODUCT_202331_002,7572920,2025-01-07,0,1,U-3,0,
10644,PRODUCT_202331_001,7572920,2025-01-07,0,1,U-3,0,2012-01-17
10655,PRODUCT_202343_002,7326708,2026-04-11,1,1,U-1188,0,
10659,PRODUCT_202450_001,8051851,2027-04-22,0,1,,0,2012-08-17
10664,PRODUCT_202317_001,8450375,2026-03-07,0,1,,0,2013-09-13
10665,PRODUCT_204308_001,8778366,2032-11-06,0,0,U-185,0,2014-07-16
10666,PRODUCT_201635_001,8298580,2027-11-16,0,1,U-106,0,2013-08-22
10668,PRODUCT_201635_004,8298580,2027-11-16,0,1,U-106,0,2013-08-22
10671,PRODUCT_203108_001,7896264,2025-05-26,0,1,,0,2014-08-15
10689,PRODUCT_020717_002,7297346*PED,2024-05-29,0,0,,0,
10758,PRODUCT_020845_003,8293284*PED,2029-12-30,0,0,,0,
10760,PRODUCT_020845_002,8795741*PED,2029-12-30,0,0,,0,
10787,PRODUCT_020983_001,7500444*PED,2026-08-26,0,0,,0,
10788,PRODUCT_020983_001,7832351*PED,2023-12-19,0,0,,0,
10805,PRODUCT_021976_006,7700645*PED,2027-06-26,0,0,,0,
10814,PRODUCT_022012_004,7268156*PED,2023-12-27,0,0,,0,
10815,PRODUCT_022012_003,7268156*PED,2023-12-27,0,0,,0,
10819,PRODUCT_021038_002,8338470*PED,2032-07-04,0,0,,0,
10844,PRODUCT_021433_003,7500444*PED,2026-08-26,0,0,,0,
10848,PRODUCT_021433_001,7832351*PED,2023-12-19,0,0,,0,
10851,PRODUCT_021436_003,8642760*PED,2023-03-25,0,0,,0,
10861,PRODUCT_021528_001,8377982*PED,2024-11-28,0,0,,0,
10872,PRODUCT_021729_003,8580796*PED,2023-03-25,0,0,,0,
10878,PRODUCT_021861_001,8399508*PED,2023-03-17,0,0,,0,
10879,PRODUCT_021875_004,7132570*PED,2024-06-18,0,0,,0,
10881,PRODUCT_022181_001,7566462*PED,2026-05-16,0,0,,0,
10882,PRODUCT_022249_004,8344006*PED,2030-03-23,0,0,,0,
